Date,Price,Open,High,Low,Vol.,Change %
7/22/2021,77651,76567,77961,75871,1.86M,1.31%
7/23/2021,75096,76877,77264,75096,2.17M,-3.29%
7/26/2021,74322,74709,75484,74090,1.61M,-1.03%
7/27/2021,73548,75484,75561,73548,3.39M,-1.04%
7/28/2021,75096,73626,75096,73626,1.90M,2.10%
7/29/2021,75793,75406,75793,75096,1.52M,0.93%
7/30/2021,75871,75329,76490,75251,1.73M,0.10%
8/2/2021,75096,75096,76413,74632,1.64M,-1.02%
8/3/2021,76490,75174,76490,75096,1.62M,1.86%
8/4/2021,76258,76800,76877,75948,1.48M,-0.30%
8/5/2021,76955,75871,77032,75793,1.44M,0.91%
8/6/2021,75948,77264,77264,75948,1.42M,-1.31%
8/9/2021,76103,75948,76567,75638,1.57M,0.20%
8/10/2021,76645,76645,76800,76258,1.99M,0.71%
8/11/2021,77806,76877,78735,76722,2.18M,1.51%
8/12/2021,77342,77806,78038,77032,1.26M,-0.60%
8/13/2021,77109,77342,77342,76103,1.70M,-0.30%
8/16/2021,77884,77109,77884,76645,2.54M,1.01%
8/17/2021,78193,79355,79742,78193,2.15M,0.40%
8/18/2021,78193,78193,79355,77187,2.36M,0.00%
8/19/2021,79587,77961,79742,77264,3.29M,1.78%
8/20/2021,77496,78348,78890,76955,2.29M,-2.63%
8/23/2021,75329,76645,77419,74787,2.73M,-2.80%
8/24/2021,75096,76800,76800,74709,1.36M,-0.31%
8/25/2021,75484,75096,76645,74942,1.36M,0.52%
8/26/2021,74942,75716,76645,74942,1.37M,-0.72%
8/27/2021,75716,74322,76258,74322,1.41M,1.03%
8/30/2021,76877,76180,76955,75716,1.56M,1.53%
8/31/2021,76955,77032,77342,76103,953.81K,0.10%
9/1/2021,76955,76955,77342,74322,1.16M,0.00%
9/6/2021,77419,76955,77496,76955,1.15M,0.60%
9/7/2021,77419,77342,78038,77264,1.33M,0.00%
9/8/2021,77187,77419,77496,74942,1.10M,-0.30%
9/9/2021,76877,77187,77496,76335,1.04M,-0.40%
9/10/2021,76800,77264,77264,76335,1.09M,-0.10%
9/13/2021,75948,76490,76645,75948,1.33M,-1.11%
9/14/2021,76103,75948,76258,75096,1.57M,0.20%
9/15/2021,75174,76103,76103,75174,1.02M,-1.22%
9/16/2021,75948,76567,76567,75484,727.83K,1.03%
9/17/2021,75251,75484,76180,75251,1.28M,-0.92%
9/20/2021,77109,75329,78193,75329,1.63M,2.47%
9/21/2021,75871,77032,77264,75871,1.10M,-1.61%
9/22/2021,77032,76180,77032,75871,462.93K,1.53%
9/23/2021,77032,77109,77729,76258,862.58K,0.00%
9/24/2021,77032,77032,77264,76877,580.20K,0.00%
9/27/2021,75871,77032,77187,75871,593.98K,-1.51%
9/28/2021,76800,75716,76877,75484,618.22K,1.22%
9/29/2021,76258,77032,77032,75484,720.94K,-0.71%
9/30/2021,75251,76258,76335,75174,1.53M,-1.32%
10/1/2021,74245,75329,76025,74167,2.06M,-1.34%
10/4/2021,73238,74322,74709,73084,1.17M,-1.36%
10/5/2021,74013,73626,74400,73626,1.24M,1.06%
10/6/2021,74013,74013,74013,73393,881.97K,0.00%
10/7/2021,74942,74013,74942,73548,1.02M,1.26%
10/8/2021,75096,74787,75096,74013,889.37K,0.21%
10/11/2021,75484,75096,76180,74942,1.40M,0.52%
10/12/2021,75096,76103,76103,75096,971.16K,-0.51%
10/13/2021,75096,75793,75871,75096,1.82M,0.00%
10/14/2021,74864,75096,75251,74245,2.28M,-0.31%
10/15/2021,74709,74942,75329,74709,933.39K,-0.21%
10/18/2021,74322,74555,75096,73548,1.59M,-0.52%
10/19/2021,74632,74400,74709,73703,1.07M,0.42%
10/20/2021,73548,74632,74864,72774,1.99M,-1.45%
10/21/2021,72774,73858,74322,72774,1.56M,-1.05%
10/22/2021,73006,73548,73548,72774,306.24K,0.32%
10/25/2021,72851,74245,74245,72851,1.02M,-0.21%
10/26/2021,72774,72851,73238,72464,806.43K,-0.11%
10/27/2021,74400,73238,74709,73006,1.82M,2.23%
10/28/2021,75793,74787,75793,74400,2.26M,1.87%
10/29/2021,75871,75329,76180,75019,1.61M,0.10%
11/1/2021,75096,75948,76025,75096,1.35M,-1.02%
11/2/2021,75793,75406,75871,75329,1.03M,0.93%
11/3/2021,76413,75638,76490,75329,2.34M,0.82%
11/4/2021,76180,76413,76490,75251,1.26M,-0.30%
11/5/2021,75484,75484,76645,75096,1.44M,-0.91%
11/8/2021,76025,75948,76180,75484,1.51M,0.72%
11/9/2021,75174,75871,76335,75096,1.76M,-1.12%
11/10/2021,75561,75174,76025,74942,1.09M,0.51%
