Date,Price,Open,High,Low,Vol.,Change %
5/7/2019,"10,563.30","10,661.70","10,686.40","10,563.30",2.62M,-0.23%
5/8/2019,"10,489.40","10,390.90","10,563.30","10,390.90",5.21M,-0.70%
5/9/2019,"10,341.60","10,489.40","10,563.30","10,243.20",8.38M,-1.41%
5/10/2019,"10,292.40","10,341.60","10,440.10","10,243.20",6.41M,-0.48%
5/13/2019,"10,464.80","10,317.00","10,514.00","10,267.80",5.76M,1.68%
5/14/2019,"10,489.40","10,341.60","10,489.40","10,341.60",3.09M,0.24%
5/15/2019,"10,563.30","10,464.80","10,637.10","10,464.80",5.26M,0.70%
5/16/2019,"10,489.40","10,587.90","10,587.90","10,489.40",3.16M,-0.70%
5/17/2019,"10,440.10","10,489.40","10,538.60","10,390.90",3.03M,-0.47%
5/20/2019,"10,415.50","10,366.30","10,514.00","10,366.30",5.24M,-0.24%
5/21/2019,"10,489.40","10,440.10","10,538.60","10,415.50",4.79M,0.71%
5/22/2019,"10,612.50","10,489.40","10,760.20","10,464.80",9.78M,1.17%
5/23/2019,"10,661.70","10,587.90","10,711.00","10,587.90",3.74M,0.46%
5/24/2019,"10,514.00","10,661.70","10,686.40","10,514.00",5.42M,-1.39%
5/27/2019,"10,489.40","10,514.00","10,538.60","10,464.80",3.02M,-0.23%
5/28/2019,"10,514.00","10,489.40","10,538.60","10,440.10",3.36M,0.23%
5/29/2019,"10,440.10","10,514.00","10,514.00","10,415.50",3.04M,-0.70%
5/30/2019,"10,415.50","10,390.90","10,514.00","10,390.90",2.62M,-0.24%
5/31/2019,"10,267.80","10,390.90","10,440.10","10,267.80",4.79M,-1.42%
6/3/2019,"10,021.50","10,193.90","10,243.20","10,021.50",4.42M,-2.40%
6/4/2019,"10,021.50","10,070.80","10,095.40","9,996.90",2.98M,0.00%
6/5/2019,"9,972.30","10,095.40","10,144.70","9,972.30",3.61M,-0.49%
6/6/2019,"9,947.70","9,972.30","10,095.40","9,898.40",3.66M,-0.25%
6/7/2019,"10,120.00","10,021.50","10,120.00","10,021.50",2.14M,1.73%
6/10/2019,"10,144.70","10,243.20","10,267.80","10,095.40",3.23M,0.24%
6/11/2019,"10,193.90","10,144.70","10,218.50","10,144.70",2.17M,0.48%
6/12/2019,"10,144.70","10,169.30","10,218.50","10,144.70",1.78M,-0.48%
6/13/2019,"10,144.70","10,095.40","10,169.30","10,046.20",1.76M,0.00%
6/14/2019,"10,193.90","10,144.70","10,317.00","10,120.00",3.10M,0.48%
6/17/2019,"10,193.90","10,243.20","10,267.80","10,169.30",2.76M,0.00%
6/18/2019,"10,144.70","10,193.90","10,218.50","10,144.70",1.50M,-0.48%
6/19/2019,"10,169.30","10,193.90","10,243.20","10,144.70",2.58M,0.24%
6/20/2019,"10,489.40","10,169.30","10,489.40","10,169.30",5.98M,3.15%
6/21/2019,"10,489.40","10,489.40","10,563.30","10,440.10",4.37M,0.00%
6/24/2019,"10,489.40","10,489.40","10,514.00","10,440.10",3.06M,0.00%
6/25/2019,"10,390.90","10,464.80","10,489.40","10,366.30",2.69M,-0.94%
6/26/2019,"10,267.80","10,366.30","10,440.10","10,267.80",5.66M,-1.18%
6/27/2019,"10,144.70","10,267.80","10,341.60","10,144.70",4.33M,-1.20%
6/28/2019,"10,292.40","10,193.90","10,292.40","10,046.20",4.95M,1.46%
7/1/2019,"10,415.50","10,341.60","10,440.10","10,317.00",4.65M,1.20%
7/2/2019,"10,415.50","10,415.50","10,489.40","10,341.60",4.18M,0.00%
7/3/2019,"10,341.60","10,390.90","10,415.50","10,292.40",3.73M,-0.71%
7/4/2019,"10,415.50","10,415.50","10,489.40","10,366.30",6.07M,0.71%
7/5/2019,"10,489.40","10,440.10","10,538.60","10,440.10",5.37M,0.71%
7/8/2019,"10,390.90","10,464.80","10,538.60","10,341.60",4.87M,-0.94%
7/9/2019,"10,440.10","10,390.90","10,464.80","10,341.60",3.43M,0.47%
7/10/2019,"10,390.90","10,489.40","10,563.30","10,390.90",5.18M,-0.47%
7/11/2019,"10,538.60","10,440.10","10,563.30","10,390.90",5.55M,1.42%
7/12/2019,"10,514.00","10,563.30","10,711.00","10,514.00",10.75M,-0.23%
7/15/2019,"10,563.30","10,563.30","10,587.90","10,464.80",5.83M,0.47%
7/16/2019,"10,711.00","10,612.50","10,809.50","10,612.50",10.07M,1.40%
7/17/2019,"10,883.40","10,735.60","10,932.60","10,686.40",16.26M,1.61%
7/18/2019,"10,932.60","10,784.90","10,932.60","10,784.90",10.44M,0.45%
7/19/2019,"10,932.60","11,031.10","11,055.70","10,932.60",9.44M,0.00%
7/22/2019,"10,932.60","10,981.80","11,129.60","10,908.00",11.75M,0.00%
7/23/2019,"11,178.80","10,981.80","11,203.40","10,908.00",14.75M,2.25%
7/24/2019,"11,129.60","11,228.10","11,326.60","11,129.60",11.09M,-0.44%
7/25/2019,"11,031.10","11,080.30","11,228.10","11,006.50",10.28M,-0.89%
7/26/2019,"11,006.50","11,031.10","11,055.70","10,932.60",9.03M,-0.22%
7/29/2019,"11,055.70","11,031.10","11,080.30","10,981.80",9.35M,0.45%
7/30/2019,"10,760.20","11,055.70","11,129.60","10,760.20",8.43M,-2.67%
7/31/2019,"10,932.60","10,760.20","10,932.60","10,735.60",7.86M,1.60%
8/1/2019,"10,834.10","10,883.40","10,908.00","10,784.90",3.93M,-0.90%
8/2/2019,"10,809.50","10,661.70","10,883.40","10,661.70",7.13M,-0.23%
8/5/2019,"10,735.60","10,784.90","10,809.50","10,661.70",6.50M,-0.68%
8/6/2019,"10,514.00","10,587.90","10,637.10","10,489.40",7.93M,-2.06%
8/7/2019,"10,489.40","10,538.60","10,612.50","10,464.80",3.50M,-0.23%
8/8/2019,"10,637.10","10,563.30","10,711.00","10,489.40",6.37M,1.41%
8/9/2019,"10,563.30","10,686.40","10,711.00","10,563.30",3.39M,-0.69%
8/12/2019,"10,784.90","10,637.10","10,809.50","10,587.90",8.30M,2.10%
8/13/2019,"10,932.60","10,735.60","10,981.80","10,686.40",8.93M,1.37%
8/14/2019,"10,981.80","11,080.30","11,129.60","10,981.80",6.26M,0.45%
8/15/2019,"10,981.80","10,834.10","10,981.80","10,760.20",6.30M,0.00%
8/16/2019,"11,031.10","10,981.80","11,129.60","10,957.20",8.52M,0.45%
8/19/2019,"10,858.70","11,055.70","11,129.60","10,858.70",5.58M,-1.56%
8/20/2019,"10,908.00","10,883.40","11,006.50","10,858.70",5.51M,0.45%
8/21/2019,"11,080.30","10,981.80","11,178.80","10,932.60",12.49M,1.58%
8/22/2019,"11,105.00","11,178.80","11,277.30","11,105.00",9.70M,0.22%
8/23/2019,"11,154.20","11,178.80","11,228.10","11,080.30",5.83M,0.44%
8/26/2019,"11,474.30","11,055.70","11,474.30","11,006.50",29.81M,2.87%
8/27/2019,"11,474.30","11,572.80","11,695.90","11,400.40",23.18M,0.00%
8/28/2019,"11,498.90","11,474.30","11,523.50","11,351.20",9.67M,0.21%
8/29/2019,"11,498.90","11,523.50","11,548.20","11,326.60",9.83M,0.00%
8/30/2019,"11,375.80","11,498.90","11,548.20","11,375.80",8.09M,-1.07%
9/3/2019,"11,228.10","11,400.40","11,523.50","11,228.10",17.71M,-1.30%
9/4/2019,"11,326.60","11,178.80","11,326.60","11,154.20",6.70M,0.88%
9/5/2019,"11,129.60","11,351.20","11,375.80","11,129.60",7.33M,-1.74%
9/6/2019,"11,129.60","11,129.60","11,178.80","11,080.30",6.26M,0.00%
9/9/2019,"11,129.60","11,178.80","11,203.40","11,105.00",4.14M,0.00%
9/10/2019,"11,105.00","11,129.60","11,277.30","11,105.00",9.78M,-0.22%
9/11/2019,"11,154.20","11,154.20","11,178.80","11,105.00",3.84M,0.44%
9/12/2019,"11,375.80","11,178.80","11,375.80","11,178.80",9.50M,1.99%
9/13/2019,"11,474.30","11,375.80","11,572.80","11,301.90",15.18M,0.87%
9/16/2019,"11,523.50","11,474.30","11,646.70","11,449.70",9.46M,0.43%
9/17/2019,"11,474.30","11,474.30","11,523.50","11,375.80",9.05M,-0.43%
9/18/2019,"11,621.10","11,754.00","11,780.60","11,621.10",12.61M,1.28%
9/19/2019,"11,700.80","11,647.60","11,700.80","11,594.50",5.49M,0.69%
9/20/2019,"11,727.40","11,700.80","11,833.80","11,700.80",7.52M,0.23%
9/23/2019,"11,727.40","11,727.40","11,860.40","11,700.80",7.18M,0.00%
9/24/2019,"11,780.60","11,754.00","11,780.60","11,647.60",7.16M,0.45%
9/25/2019,"11,780.60","11,727.40","11,780.60","11,674.20",6.73M,0.00%
9/26/2019,"12,019.90","11,780.60","12,019.90","11,780.60",8.25M,2.03%
9/27/2019,"12,073.10","12,019.90","12,099.70","11,966.80",8.09M,0.44%
9/30/2019,"12,126.30","12,099.70","12,259.30","12,099.70",12.09M,0.44%
10/1/2019,"12,259.30","12,179.50","12,259.30","12,099.70",7.27M,1.10%
10/2/2019,"12,232.70","12,206.10","12,312.50","12,126.30",10.58M,-0.22%
10/3/2019,"12,206.10","12,126.30","12,206.10","12,046.50",11.56M,-0.22%
10/4/2019,"12,046.50","12,232.70","12,232.70","12,046.50",9.14M,-1.31%
10/7/2019,"11,913.60","12,073.10","12,126.30","11,913.60",9.65M,-1.10%
10/8/2019,"12,073.10","11,887.00","12,073.10","11,887.00",9.25M,1.34%
10/9/2019,"12,179.50","12,046.50","12,179.50","12,019.90",6.92M,0.88%
10/10/2019,"12,099.70","12,179.50","12,206.10","12,099.70",5.75M,-0.66%
10/11/2019,"12,099.70","12,126.30","12,179.50","12,073.10",4.33M,0.00%
10/14/2019,"12,472.00","12,232.70","12,631.60","12,232.70",22.18M,3.08%
10/15/2019,"12,418.80","12,525.20","12,525.20","12,392.20",7.10M,-0.43%
10/16/2019,"12,392.20","12,472.00","12,551.80","12,392.20",5.52M,-0.21%
10/17/2019,"12,339.10","12,392.20","12,392.20","12,285.90",9.99M,-0.43%
10/18/2019,"12,232.70","12,365.70","12,418.80","12,206.10",7.67M,-0.86%
10/21/2019,"12,046.50","12,179.50","12,232.70","12,019.90",9.18M,-1.52%
10/22/2019,"12,152.90","12,046.50","12,206.10","12,046.50",3.96M,0.88%
10/23/2019,"12,179.50","12,179.50","12,179.50","12,126.30",2.83M,0.22%
10/24/2019,"12,206.10","12,179.50","12,259.30","12,152.90",6.84M,0.22%
10/25/2019,"12,339.10","12,206.10","12,365.70","12,152.90",7.05M,1.09%
10/28/2019,"12,232.70","12,365.70","12,445.40","12,232.70",3.92M,-0.86%
10/29/2019,"12,152.90","12,232.70","12,285.90","12,152.90",5.49M,-0.65%
10/30/2019,"12,259.30","12,152.90","12,285.90","12,126.30",6.80M,0.88%
10/31/2019,"12,232.70","12,232.70","12,312.50","12,179.50",3.36M,-0.22%
11/1/2019,"12,206.10","12,232.70","12,339.10","12,152.90",7.58M,-0.22%
11/4/2019,"12,392.20","12,232.70","12,445.40","12,206.10",13.40M,1.52%
11/5/2019,"12,365.70","12,392.20","12,445.40","12,339.10",6.04M,-0.21%
11/6/2019,"12,525.20","12,392.20","12,711.40","12,365.70",20.48M,1.29%
11/7/2019,"12,498.60","12,551.80","12,605.00","12,445.40",11.31M,-0.21%
11/8/2019,"12,445.40","12,525.20","12,578.40","12,418.80",13.38M,-0.43%
11/11/2019,"12,472.00","12,605.00","12,684.80","12,418.80",25.59M,0.21%
11/12/2019,"12,392.20","12,472.00","12,498.60","12,392.20",8.33M,-0.64%
11/13/2019,"12,365.70","12,418.80","12,472.00","12,312.50",8.75M,-0.21%
11/14/2019,"12,206.10","12,365.70","12,365.70","12,152.90",13.72M,-1.29%
11/15/2019,"12,099.70","12,206.10","12,206.10","12,073.10",11.21M,-0.87%
11/18/2019,"12,019.90","12,073.10","12,152.90","12,019.90",7.16M,-0.66%
11/19/2019,"12,099.70","12,019.90","12,099.70","11,966.80",4.75M,0.66%
11/20/2019,"12,019.90","12,073.10","12,126.30","11,993.40",3.92M,-0.66%
11/21/2019,"11,913.60","11,993.40","12,046.50","11,754.00",11.74M,-0.88%
11/22/2019,"11,887.00","12,019.90","12,073.10","11,754.00",9.78M,-0.22%
11/25/2019,"11,913.60","11,887.00","11,966.80","11,807.20",6.94M,0.22%
11/26/2019,"12,046.50","11,993.40","12,073.10","11,913.60",5.55M,1.12%
11/27/2019,"12,019.90","12,046.50","12,126.30","11,940.20",3.00M,-0.22%
11/28/2019,"11,754.00","11,993.40","12,046.50","11,754.00",5.60M,-2.21%
11/29/2019,"11,780.60","11,780.60","11,807.20","11,647.60",3.71M,0.23%
12/2/2019,"11,381.70","11,780.60","11,887.00","11,381.70",6.50M,-3.39%
12/3/2019,"11,461.50","11,381.70","11,541.30","11,222.20",6.14M,0.70%
12/4/2019,"11,807.20","11,567.90","11,807.20","11,381.70",5.67M,3.02%
12/5/2019,"11,621.10","11,807.20","11,833.80","11,594.50",3.28M,-1.58%
12/6/2019,"11,621.10","11,594.50","11,647.60","11,567.90",2.50M,0.00%
12/9/2019,"11,408.30","11,621.10","11,621.10","11,381.70",7.82M,-1.83%
12/10/2019,"11,222.20","11,381.70","11,408.30","11,222.20",7.98M,-1.63%
12/11/2019,"11,594.50","11,275.30","11,594.50","11,222.20",6.59M,3.32%
12/12/2019,"11,594.50","11,594.50","11,727.40","11,567.90",5.19M,0.00%
12/13/2019,"11,594.50","11,647.60","11,674.20","11,488.10",4.68M,0.00%
12/16/2019,"11,381.70","11,594.50","11,594.50","11,381.70",8.97M,-1.84%
12/17/2019,"11,195.60","11,381.70","11,381.70","11,169.00",11.39M,-1.64%
12/18/2019,"11,169.00","11,169.00","11,301.90","11,169.00",6.00M,-0.24%
12/19/2019,"11,009.40","11,222.20","11,248.80","11,009.40",8.99M,-1.43%
12/20/2019,"11,169.00","11,009.40","11,222.20","11,009.40",3.62M,1.45%
12/23/2019,"11,195.60","11,248.80","11,301.90","11,195.60",3.47M,0.24%
12/24/2019,"11,036.00","11,169.00","11,195.60","11,009.40",4.44M,-1.43%
12/25/2019,"11,169.00","11,036.00","11,222.20","11,036.00",5.66M,1.21%
12/26/2019,"11,089.20","11,169.00","11,195.60","11,089.20",4.03M,-0.71%
12/27/2019,"11,115.80","11,089.20","11,115.80","11,062.60",4.47M,0.24%
12/30/2019,"11,142.40","11,169.00","11,301.90","11,115.80",6.45M,0.24%
12/31/2019,"11,062.60","11,169.00","11,195.60","11,062.60",4.12M,-0.72%
1/2/2020,"11,275.30","11,115.80","11,301.90","11,062.60",5.36M,1.92%
1/3/2020,"11,301.90","11,408.30","11,434.90","11,275.30",6.54M,0.24%
1/6/2020,"11,142.40","11,248.80","11,275.30","11,142.40",4.91M,-1.41%
1/7/2020,"11,169.00","11,169.00","11,248.80","11,089.20",5.05M,0.24%
1/8/2020,"11,009.40","11,062.60","11,169.00","11,009.40",7.83M,-1.43%
1/9/2020,"11,195.60","11,142.40","11,248.80","11,036.00",6.20M,1.69%
1/10/2020,"11,381.70","11,248.80","11,514.70","11,248.80",16.16M,1.66%
1/13/2020,"11,328.50","11,408.30","11,488.10","11,301.90",5.49M,-0.47%
1/14/2020,"11,434.90","11,328.50","11,514.70","11,301.90",8.57M,0.94%
1/15/2020,"11,408.30","11,434.90","11,488.10","11,408.30",6.82M,-0.23%
1/16/2020,"11,700.80","11,461.50","11,780.60","11,434.90",15.36M,2.56%
1/17/2020,"11,700.80","11,727.40","11,833.80","11,647.60",8.98M,0.00%
1/20/2020,"11,700.80","11,700.80","11,754.00","11,621.10",8.10M,0.00%
1/21/2020,"11,993.40","11,754.00","12,019.90","11,727.40",9.85M,2.50%
1/22/2020,"11,913.60","11,993.40","12,019.90","11,887.00",9.39M,-0.67%
1/30/2020,"11,301.90","11,647.60","11,754.00","11,275.30",16.91M,-5.13%
1/31/2020,"11,062.60","11,195.60","11,461.50","11,062.60",15.16M,-2.12%
2/3/2020,"10,823.30","10,716.90","11,062.60","10,371.20",27.11M,-2.16%
2/4/2020,"11,248.80","10,982.80","11,461.50","10,716.90",17.79M,3.93%
2/5/2020,"11,248.80","11,381.70","11,488.10","11,195.60",13.49M,0.00%
2/6/2020,"11,594.50","11,248.80","11,700.80","11,115.80",22.79M,3.07%
2/7/2020,"11,381.70","11,567.90","11,594.50","11,381.70",15.14M,-1.84%
2/10/2020,"11,169.00","11,222.20","11,328.50","11,142.40",11.49M,-1.87%
2/11/2020,"11,275.30","11,222.20","11,328.50","11,195.60",8.14M,0.95%
2/12/2020,"11,514.70","11,408.30","11,647.60","11,328.50",20.65M,2.12%
2/13/2020,"11,381.70","11,461.50","11,567.90","11,355.10",12.37M,-1.16%
2/14/2020,"11,567.90","11,488.10","11,647.60","11,461.50",17.08M,1.64%
2/17/2020,"11,674.20","11,700.80","11,807.20","11,594.50",18.23M,0.92%
2/18/2020,"11,567.90","11,727.40","11,754.00","11,541.30",10.15M,-0.91%
2/19/2020,"11,488.10","11,567.90","11,594.50","11,434.90",8.62M,-0.69%
2/20/2020,"11,514.70","11,594.50","11,647.60","11,488.10",11.48M,0.23%
2/21/2020,"11,275.30","11,541.30","11,541.30","11,248.80",16.54M,-2.08%
2/24/2020,"10,690.30","11,009.40","11,062.60","10,690.30",22.82M,-5.19%
2/25/2020,"11,062.60","10,637.10","11,062.60","10,557.30",22.42M,3.48%
2/26/2020,"10,903.00","10,823.30","11,115.80","10,823.30",9.55M,-1.44%
2/27/2020,"11,115.80","10,929.60","11,115.80","10,876.50",7.61M,1.95%
2/28/2020,"10,849.90","10,903.00","11,036.00","10,823.30",13.20M,-2.39%
3/2/2020,"11,009.40","10,903.00","11,062.60","10,876.50",9.39M,1.47%
3/3/2020,"11,115.80","11,195.60","11,248.80","11,062.60",10.88M,0.97%
3/4/2020,"11,036.00","11,062.60","11,089.20","10,956.20",7.25M,-0.72%
3/5/2020,"10,982.80","11,115.80","11,142.40","10,982.80",8.48M,-0.48%
3/6/2020,"10,982.80","10,903.00","11,009.40","10,849.90",7.19M,0.00%
3/9/2020,"10,238.20","10,397.80","10,583.90","10,238.20",23.09M,-6.78%
3/10/2020,"10,185.00","10,052.10","10,397.80","9,972.30",13.32M,-0.52%
3/11/2020,"9,679.80","10,344.60","10,371.20","9,520.20",15.02M,-4.96%
3/12/2020,"9,015.00","9,254.30","9,360.70","9,015.00",29.11M,-6.87%
3/13/2020,"9,094.70","8,429.90","9,520.20","8,403.30",21.95M,0.88%
3/16/2020,"8,749.00","9,121.30","9,201.10","8,722.40",8.00M,-3.80%
3/17/2020,"8,882.00","8,509.70","8,882.00","8,376.70",17.58M,1.52%
3/18/2020,"8,775.60","9,015.00","9,015.00","8,775.60",9.94M,-1.20%
3/19/2020,"8,562.90","8,616.10","8,722.40","8,509.70",7.29M,-2.42%
3/20/2020,"8,509.70","8,589.50","8,669.30","8,483.10",8.18M,-0.62%
3/23/2020,"7,924.70","8,084.20","8,297.00","7,924.70",18.08M,-6.87%
3/24/2020,"7,871.50","7,977.80","7,977.80","7,685.30",13.94M,-0.67%
3/25/2020,"8,323.50","8,137.40","8,323.50","8,004.40",13.02M,5.74%
3/26/2020,"8,004.40","8,243.80","8,270.40","8,004.40",8.70M,-3.83%
3/27/2020,"7,765.10","8,031.00","8,057.60","7,711.90",10.11M,-2.99%
3/30/2020,"7,233.20","7,446.00","7,499.20","7,233.20",13.70M,-6.85%
3/31/2020,"7,206.60","7,339.60","7,499.20","6,993.90",10.70M,-0.37%
4/1/2020,"7,578.90","7,153.50","7,605.50","7,100.30",12.05M,5.17%
4/3/2020,"7,844.90","7,605.50","7,951.20","7,578.90",9.69M,3.51%
4/6/2020,"8,376.70","8,084.20","8,376.70","8,057.60",15.03M,6.78%
4/7/2020,"8,483.10","8,589.50","8,616.10","8,350.10",23.65M,1.27%
4/8/2020,"8,350.10","8,243.80","8,429.90","8,190.60",9.36M,-1.57%
4/9/2020,"8,403.30","8,509.70","8,562.90","8,350.10",13.49M,0.64%
4/10/2020,"8,270.40","8,403.30","8,483.10","8,217.20",15.46M,-1.58%
4/13/2020,"8,376.70","8,270.40","8,536.30","8,243.80",11.84M,1.29%
4/14/2020,"8,456.50","8,509.70","8,509.70","8,243.80",13.20M,0.95%
4/15/2020,"8,695.80","8,509.70","8,775.60","8,456.50",19.39M,2.83%
4/16/2020,"8,775.60","8,642.70","8,775.60","8,509.70",8.54M,0.92%
4/17/2020,"9,041.60","8,882.00","9,121.30","8,828.80",14.24M,3.03%
4/20/2020,"8,855.40","9,041.60","9,121.30","8,828.80",20.49M,-2.06%
4/21/2020,"8,323.50","8,722.40","8,749.00","8,323.50",20.06M,-6.01%
4/22/2020,"8,562.90","8,110.80","8,589.50","8,110.80",9.83M,2.88%
4/23/2020,"8,589.50","8,722.40","8,749.00","8,536.30",6.71M,0.31%
4/24/2020,"8,536.30","8,509.70","8,589.50","8,456.50",5.01M,-0.62%
4/27/2020,"8,350.10","8,562.90","8,616.10","8,350.10",9.12M,-2.18%
4/28/2020,"8,403.30","8,403.30","8,483.10","8,297.00",5.45M,0.64%
4/29/2020,"8,483.10","8,456.50","8,562.90","8,429.90",5.14M,0.95%
5/4/2020,"8,429.90","8,483.10","8,536.30","8,429.90",4.26M,-0.63%
5/5/2020,"8,403.30","8,456.50","8,483.10","8,323.50",4.72M,-0.32%
5/6/2020,"8,483.10","8,456.50","8,509.70","8,350.10",7.20M,0.95%
5/7/2020,"8,669.30","8,483.10","8,695.80","8,483.10",11.73M,2.19%
5/8/2020,"8,828.80","8,722.40","9,041.60","8,722.40",23.78M,1.84%
5/11/2020,"8,935.20","8,988.40","9,041.60","8,775.60",26.08M,1.21%
5/12/2020,"9,147.90","8,935.20","9,147.90","8,828.80",22.46M,2.38%
5/13/2020,"9,307.50","9,254.30","9,387.30","9,041.60",19.81M,1.74%
5/14/2020,"9,201.10","9,201.10","9,334.10","9,094.70",13.86M,-1.14%
5/15/2020,"9,015.00","9,254.30","9,280.90","9,015.00",15.14M,-2.02%
5/18/2020,"9,068.10","9,015.00","9,094.70","8,935.20",8.82M,0.59%
5/19/2020,"9,254.30","9,254.30","9,307.50","9,174.50",17.24M,2.05%
5/20/2020,"9,201.10","9,174.50","9,254.30","9,121.30",7.64M,-0.57%
5/21/2020,"9,360.70","9,227.70","9,387.30","9,174.50",16.42M,1.73%
5/22/2020,"9,174.50","9,307.50","9,387.30","9,147.90",14.49M,-1.99%
5/25/2020,"9,201.10","9,174.50","9,280.90","9,147.90",7.98M,0.29%
5/26/2020,"9,360.70","9,254.30","9,360.70","9,227.70",17.22M,1.73%
5/27/2020,"9,201.10","9,467.00","9,467.00","9,201.10",20.33M,-1.71%
5/28/2020,"9,201.10","9,227.70","9,307.50","9,174.50",6.47M,0.00%
5/29/2020,"9,147.90","9,201.10","9,201.10","9,121.30",8.22M,-0.58%
6/1/2020,"9,493.60","9,174.50","9,600.00","9,174.50",32.24M,3.78%
6/2/2020,"9,520.20","9,573.40","9,733.00","9,520.20",26.36M,0.28%
6/3/2020,"9,600.00","9,573.40","9,626.60","9,520.20",8.27M,0.84%
6/4/2020,"9,573.40","9,653.20","9,733.00","9,573.40",16.23M,-0.28%
6/5/2020,"9,520.20","9,546.80","9,573.40","9,467.00",12.91M,-0.56%
6/8/2020,"9,626.60","9,653.20","9,733.00","9,600.00",15.26M,1.12%
6/9/2020,"9,626.60","9,653.20","9,679.80","9,600.00",11.19M,0.00%
6/10/2020,"9,892.50","9,600.00","10,025.50","9,546.80",19.36M,2.76%
6/11/2020,"9,307.50","9,945.70","10,025.50","9,307.50",18.53M,-5.91%
6/12/2020,"9,387.30","9,094.70","9,387.30","9,094.70",18.87M,0.86%
6/15/2020,"9,041.60","9,413.90","9,440.40","8,988.40",16.97M,-3.68%
6/16/2020,"9,254.30","9,174.50","9,307.50","9,121.30",11.05M,2.35%
6/17/2020,"9,201.10","9,254.30","9,307.50","9,174.50",4.06M,-0.57%
6/18/2020,"9,201.10","9,227.70","9,254.30","9,147.90",4.31M,0.00%
6/19/2020,"9,307.50","9,254.30","9,307.50","9,201.10",5.85M,1.16%
6/22/2020,"9,307.50","9,334.10","9,440.40","9,280.90",4.93M,0.00%
6/23/2020,"9,307.50","9,307.50","9,387.30","9,280.90",6.92M,0.00%
6/24/2020,"9,334.10","9,360.70","9,467.00","9,307.50",10.79M,0.29%
6/25/2020,"9,227.70","9,254.30","9,280.90","9,201.10",5.09M,-1.14%
6/26/2020,"9,227.70","9,280.90","9,307.50","9,174.50",3.76M,0.00%
6/29/2020,"8,961.80","9,147.90","9,201.10","8,908.60",11.21M,-2.88%
6/30/2020,"8,828.80","9,041.60","9,094.70","8,802.20",6.39M,-1.48%
7/1/2020,"8,988.40","8,855.40","8,988.40","8,828.80",3.89M,1.81%
7/2/2020,"8,961.80","8,988.40","9,015.00","8,908.60",3.06M,-0.30%
7/3/2020,"8,961.80","8,988.40","9,015.00","8,935.20",2.33M,0.00%
7/6/2020,"9,041.60","8,988.40","9,121.30","8,961.80",5.59M,0.89%
7/7/2020,"9,094.70","9,121.30","9,147.90","9,041.60",6.70M,0.59%
7/8/2020,"9,121.30","9,068.10","9,147.90","9,068.10",3.42M,0.29%
7/9/2020,"9,280.90","9,174.50","9,307.50","9,147.90",7.10M,1.75%
7/10/2020,"9,174.50","9,254.30","9,254.30","9,147.90",4.05M,-1.15%
7/13/2020,"9,147.90","9,174.50","9,254.30","9,121.30",4.37M,-0.29%
7/14/2020,"9,121.30","9,121.30","9,147.90","9,041.60",6.68M,-0.29%
7/15/2020,"9,201.10","9,201.10","9,254.30","9,147.90",5.53M,0.87%
7/16/2020,"9,307.50","9,307.50","9,307.50","9,201.10",7.11M,1.16%
7/17/2020,"9,307.50","9,307.50","9,334.10","9,254.30",7.44M,0.00%
7/20/2020,"9,147.90","9,307.50","9,334.10","9,147.90",5.75M,-1.71%
7/21/2020,"9,201.10","9,201.10","9,201.10","9,121.30",5.77M,0.58%
7/22/2020,"9,121.30","9,254.30","9,254.30","9,121.30",5.12M,-0.87%
7/23/2020,"9,068.10","9,121.30","9,147.90","9,015.00",6.03M,-0.58%
7/24/2020,"8,775.60","9,041.60","9,041.60","8,722.40",15.58M,-3.23%
7/27/2020,"8,164.00","8,456.50","8,562.90","8,164.00",18.78M,-6.97%
7/28/2020,"8,669.30","8,456.50","8,695.80","8,243.80",12.18M,6.19%
7/29/2020,"8,323.50","8,456.50","8,456.50","8,164.00",9.20M,-3.99%
7/30/2020,"8,429.90","8,403.30","8,456.50","8,350.10",5.15M,1.28%
7/31/2020,"8,376.70","8,350.10","8,456.50","8,243.80",5.31M,-0.63%
8/3/2020,"8,616.10","8,350.10","8,616.10","8,350.10",7.89M,2.86%
8/4/2020,"8,722.40","8,669.30","8,775.60","8,616.10",4.81M,1.23%
8/5/2020,"8,802.20","8,722.40","8,802.20","8,616.10",5.53M,0.91%
8/6/2020,"8,695.80","8,775.60","8,802.20","8,695.80",5.74M,-1.21%
8/7/2020,"8,669.30","8,695.80","8,749.00","8,669.30",3.84M,-0.30%
8/10/2020,"8,749.00","8,775.60","8,802.20","8,695.80",6.95M,0.92%
8/11/2020,"8,775.60","8,802.20","8,828.80","8,722.40",6.17M,0.30%
8/12/2020,"8,961.80","8,775.60","8,988.40","8,775.60",10.52M,2.12%
8/13/2020,"9,015.00","9,015.00","9,041.60","8,935.20",5.13M,0.59%
8/14/2020,"9,121.30","8,988.40","9,147.90","8,961.80",10.69M,1.18%
8/17/2020,"9,094.70","9,121.30","9,147.90","8,961.80",7.25M,-0.29%
8/18/2020,"9,041.60","9,094.70","9,121.30","8,988.40",5.10M,-0.58%
8/19/2020,"9,068.10","9,041.60","9,068.10","8,988.40",7.33M,0.29%
8/20/2020,"9,068.10","9,068.10","9,121.30","9,015.00",7.89M,0.00%
8/21/2020,"9,201.10","9,068.10","9,201.10","9,041.60",9.66M,1.47%
